identifier;title;author;source_date;publication_date;source;type
1994_Matywiecki-Piotr_Wstyd;Wstyd;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Do-konca;Do końca;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Warszawa;Warszawa;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Myslenie;Myślenie ;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Pusta-magia;Pusta magia: data i adres ;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Retoryka-pustki;Retoryka pustki ;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Rozbicie;Rozbicie ;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Puste-slowa;Puste słowa ;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Ja-z-nimi;Ja z nimi - nic ze mną;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Zycie;Życie ;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Kohelet;Kohelet ;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Przyroda;Przyroda ;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Miasto;Miasto ;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Golem;Golem ;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Aglomeracja;Aglomeracja ;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Puste-slowa-miasto;"Puste słowa: „miasto”, „ołtarz"", „cmentarz"" ";Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Chlopiec-w-getcie;Chłopiec w getcie ;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Masa;Masa ;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Zaglada;Zagłada ;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Swiadomosc;Świadomość;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Gdzie-jest-swiadomosc;Gdzie jest świadomość ich zagłady, gdzie jej nie ma? ;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Deixis;Deixis;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Uwagi-wstepne;Uwagi wstępne o dystansie ;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Inne-uwagi;Inne uwagi wstępne;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Wiezienie;Więzienie ;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_111;111;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Zydzi-sa-epidemia;Żydzi są epidemią ;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Dzieci-i-starcy;Dzieci i starcy ;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Historia;Historia ;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Ofiara;Ofiara ;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Gruzy;Gruzy;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1994_Matywiecki-Piotr_Slowa;Słowa;Piotr Matywiecki;1994;1994;Kamień graniczny https://polona.pl/item/kamien-graniczny,MTMyNTAxNTc0/12/#info:metadata;literary
1998_Bienczyk-Marek_Na-placu;Na placu Carrousel;Marek Bieńczyk;1998;1998;Melancholia: o tych, co nigdy nie odnajdą straty https://polona.pl/item/melancholia-o-tych-co-nigdy-nie-odnajda-straty,MTMzNDMxOTYx/3/#item;literary
1998_Bienczyk-Marek_Flaneur-i-inni;Flaneur i inni jeszcze;Marek Bieńczyk;1998;1998;Melancholia: o tych, co nigdy nie odnajdą straty https://polona.pl/item/melancholia-o-tych-co-nigdy-nie-odnajda-straty,MTMzNDMxOTYx/3/#item;literary
1998_Bienczyk-Marek_Czarna-zolc;Czarna żółć czyli nic, które boli;Marek Bieńczyk;1998;1998;Melancholia: o tych, co nigdy nie odnajdą straty https://polona.pl/item/melancholia-o-tych-co-nigdy-nie-odnajda-straty,MTMzNDMxOTYx/3/#item;literary
1998_Bienczyk-Marek_Freud-i-twarz;Freud i twarz melancholijna;Marek Bieńczyk;1998;1998;Melancholia: o tych, co nigdy nie odnajdą straty https://polona.pl/item/melancholia-o-tych-co-nigdy-nie-odnajda-straty,MTMzNDMxOTYx/3/#item;literary
1998_Bienczyk-Marek_Pseudoteksty;Pseudoteksty, pseudonimy;Marek Bieńczyk;1998;1998;Melancholia: o tych, co nigdy nie odnajdą straty https://polona.pl/item/melancholia-o-tych-co-nigdy-nie-odnajda-straty,MTMzNDMxOTYx/3/#item;literary
1998_Bienczyk-Marek_Magiczne-wyliczanie;Magiczne wyliczanie;Marek Bieńczyk;1998;1998;Melancholia: o tych, co nigdy nie odnajdą straty https://polona.pl/item/melancholia-o-tych-co-nigdy-nie-odnajda-straty,MTMzNDMxOTYx/3/#item;literary
1998_Bienczyk-Marek_Spis-powszechny;Spis powszechny i utopia;Marek Bieńczyk;1998;1998;Melancholia: o tych, co nigdy nie odnajdą straty https://polona.pl/item/melancholia-o-tych-co-nigdy-nie-odnajda-straty,MTMzNDMxOTYx/3/#item;literary
1998_Bienczyk-Marek_O-wyzszosci-dolin;O wyższości dolin nad górami;Marek Bieńczyk;1998;1998;Melancholia: o tych, co nigdy nie odnajdą straty https://polona.pl/item/melancholia-o-tych-co-nigdy-nie-odnajda-straty,MTMzNDMxOTYx/3/#item;literary
1998_Bienczyk-Marek_Labirynt-wiecznego;Labirynt wiecznego tułacza;Marek Bieńczyk;1998;1998;Melancholia: o tych, co nigdy nie odnajdą straty https://polona.pl/item/melancholia-o-tych-co-nigdy-nie-odnajda-straty,MTMzNDMxOTYx/3/#item;literary
1998_Bienczyk-Marek_Freud-odblask;Freud, odblask i regres;Marek Bieńczyk;1998;1998;Melancholia: o tych, co nigdy nie odnajdą straty https://polona.pl/item/melancholia-o-tych-co-nigdy-nie-odnajda-straty,MTMzNDMxOTYx/3/#item;literary
1998_Bienczyk-Marek_Ironia-i-smiech;Ironia i śmiech;Marek Bieńczyk;1998;1998;Melancholia: o tych, co nigdy nie odnajdą straty https://polona.pl/item/melancholia-o-tych-co-nigdy-nie-odnajda-straty,MTMzNDMxOTYx/3/#item;literary
1998_Bienczyk-Marek_Przyszlosc-jak-na;Przyszłość jak na dłoni;Marek Bieńczyk;1998;1998;Melancholia: o tych, co nigdy nie odnajdą straty https://polona.pl/item/melancholia-o-tych-co-nigdy-nie-odnajda-straty,MTMzNDMxOTYx/3/#item;literary
1998_Bienczyk-Marek_Blekitne-spojrzenie;Błękitne spojrzenie i anamorfoza;Marek Bieńczyk;1998;1998;Melancholia: o tych, co nigdy nie odnajdą straty https://polona.pl/item/melancholia-o-tych-co-nigdy-nie-odnajda-straty,MTMzNDMxOTYx/3/#item;literary
1998_Bienczyk-Marek_Alegoria-na-drodze;Alegoria na drodze melancholika;Marek Bieńczyk;1998;1998;Melancholia: o tych, co nigdy nie odnajdą straty https://polona.pl/item/melancholia-o-tych-co-nigdy-nie-odnajda-straty,MTMzNDMxOTYx/3/#item;literary
1998_Bienczyk-Marek_Melancholia-czerwona;Melancholia czerwona i czarna;Marek Bieńczyk;1998;1998;Melancholia: o tych, co nigdy nie odnajdą straty https://polona.pl/item/melancholia-o-tych-co-nigdy-nie-odnajda-straty,MTMzNDMxOTYx/3/#item;literary
1998_Bienczyk-Marek_Acedia;Acedia;Marek Bieńczyk;1998;1998;Melancholia: o tych, co nigdy nie odnajdą straty https://polona.pl/item/melancholia-o-tych-co-nigdy-nie-odnajda-straty,MTMzNDMxOTYx/3/#item;literary
1998_Bienczyk-Marek_Freud-pozadanie;Freud, pożądanie i nierealność;Marek Bieńczyk;1998;1998;Melancholia: o tych, co nigdy nie odnajdą straty https://polona.pl/item/melancholia-o-tych-co-nigdy-nie-odnajda-straty,MTMzNDMxOTYx/3/#item;literary
1998_Bienczyk-Marek_Zwierciadlo;Zwierciadło i możliwość;Marek Bieńczyk;1998;1998;Melancholia: o tych, co nigdy nie odnajdą straty https://polona.pl/item/melancholia-o-tych-co-nigdy-nie-odnajda-straty,MTMzNDMxOTYx/3/#item;literary
1998_Bienczyk-Marek_Terapie;Terapie, terapie;Marek Bieńczyk;1998;1998;Melancholia: o tych, co nigdy nie odnajdą straty https://polona.pl/item/melancholia-o-tych-co-nigdy-nie-odnajda-straty,MTMzNDMxOTYx/3/#item;literary
1998_Bienczyk-Marek_Nie-i-tak-metamorfozy;Nie i tak metamorfozy;Marek Bieńczyk;1998;1998;Melancholia: o tych, co nigdy nie odnajdą straty https://polona.pl/item/melancholia-o-tych-co-nigdy-nie-odnajda-straty,MTMzNDMxOTYx/3/#item;literary
1998_Bienczyk-Marek_Pomerol-1989; Pomerol 1989;Marek Bieńczyk;1998;1998;Melancholia: o tych, co nigdy nie odnajdą straty https://polona.pl/item/melancholia-o-tych-co-nigdy-nie-odnajda-straty,MTMzNDMxOTYx/3/#item;literary
1998_Bienczyk-Marek_W-studni-melancholii;W studni melancholii;Marek Bieńczyk;1998;1998;Melancholia: o tych, co nigdy nie odnajdą straty https://polona.pl/item/melancholia-o-tych-co-nigdy-nie-odnajda-straty,MTMzNDMxOTYx/3/#item;literary
1993_Karasek-Krzysztof_Autopsychografia;Autopsychografia;Krzysztof Karasek;1993;1993;Autopsychografia https://polona.pl/item/autopsychografia,MTMxODcxMzMx/8/#info:metadata;literary
1993_Karasek-Krzysztof_Obrazy-i-widma;Obrazy i widma;Krzysztof Karasek;1993;1993;Autopsychografia https://polona.pl/item/autopsychografia,MTMxODcxMzMx/8/#info:metadata;literary
1993_Karasek-Krzysztof_Fragment-i-calosc;Fragment i całość;Krzysztof Karasek;1993;1993;Autopsychografia https://polona.pl/item/autopsychografia,MTMxODcxMzMx/8/#info:metadata;literary
1993_Karasek-Krzysztof_Cwiczebna-wyprawa;Ćwiczebna wyprawa w przeszłość;Krzysztof Karasek;1993;1993;Autopsychografia https://polona.pl/item/autopsychografia,MTMxODcxMzMx/8/#info:metadata;literary
1993_Karasek-Krzysztof_Krajobraz-mojego-dziecinstwa;Krajobraz mojego dzieciństwa;Krzysztof Karasek;1993;1993;Autopsychografia https://polona.pl/item/autopsychografia,MTMxODcxMzMx/8/#info:metadata;literary
1993_Karasek-Krzysztof_Przypomnienie;Przypomnienie Andrzeja Wróblewskiego;Krzysztof Karasek;1993;1993;Autopsychografia https://polona.pl/item/autopsychografia,MTMxODcxMzMx/8/#info:metadata;literary
1993_Karasek-Krzysztof_Bursa-czytany;Bursa czytany raz jeszcze;Krzysztof Karasek;1993;1993;Autopsychografia https://polona.pl/item/autopsychografia,MTMxODcxMzMx/8/#info:metadata;literary
1993_Karasek-Krzysztof_List-do-mlodego;List do młodego krytyka;Krzysztof Karasek;1993;1993;Autopsychografia https://polona.pl/item/autopsychografia,MTMxODcxMzMx/8/#info:metadata;literary
38_1_1997_Fiut_Byc;Być (albo nie być) Środkowoeuropejczykiem;Fiut, Aleksander;1999;1997;Być (albo nie być) środkowoeuropejczykiem;literary
38_2_1996_Fiut_Formy;"„Formy, które mogą ugryźć"" (O Stanisławie Ignacym Witkiewiczu i Witoldzie Gombrowiczu";Fiut, Aleksander;1999;1996;Być (albo nie być) środkowoeuropejczykiem;literary
38_4_1995_Fiut_Gra;Gra w utopię (O Antonim Słonimskim);Fiut, Aleksander;1999;1995;Być (albo nie być) środkowoeuropejczykiem;literary
38_5_1996_Fiut_Dwa;Dwa spojrzenia na antyk (O Konstandinosie Kawafisie i Zbigniewie Herbercie);Fiut, Aleksander;1999;1996;Być (albo nie być) środkowoeuropejczykiem;literary
38_6_1996_Fiut_Strategie;Strategie pod(różne) (O Mironie Białoszewskim);Fiut, Aleksander;1999;1996;Być (albo nie być) środkowoeuropejczykiem;literary
38_7_1997_Fiut_Socjalizm;Socjalizm realny — co to za zwierz?;Fiut, Aleksander;1999;1997;Być (albo nie być) środkowoeuropejczykiem;literary
38_8_1996_Fiut_Stan;Stan osaczenia (O prozie stanu wojennego);Fiut, Aleksander;1999;1996;Być (albo nie być) środkowoeuropejczykiem;literary
38_9_1997_Fiut_Jezyk;Język ciała (O Milanie Kunderze);Fiut, Aleksander;1999;1997;Być (albo nie być) środkowoeuropejczykiem;literary
38_10_1993_Fiut_Pomiedzy;Pomiędzy (O Josifie Brodskim);Fiut, Aleksander;1999;1993;Być (albo nie być) środkowoeuropejczykiem;literary
38_11_1997_Fiut_Paleontologia;Paleontologia pamięci (O Danile Kiśu);Fiut, Aleksander;1999;1997;Być (albo nie być) środkowoeuropejczykiem;literary
38_12_1996_Fiut_Postmodernizm;Postmodernizm a la polonaise;Fiut, Aleksander;1999;1996;Być (albo nie być) środkowoeuropejczykiem;literary
53_1_1993_Przybylski_Klasycyzm;Klasycyzm;Przybylski, Ryszard;1993;1993;Być (albo nie być) środkowoeuropejczykiem;literary
53_2_1993_Przybylski_Prawdziwy;Prawdziwy koniec Królestwa Polskiego;Przybylski, Ryszard;1993;1993;Być (albo nie być) środkowoeuropejczykiem;literary
1998_Przybylski-Ryszard_Basn;Baśń zimowa. Esej o starości;Przybylski Ryszard;1998;1998;;literary
1998_Panas-Wladyslaw_Daas;Daas;Władysław Panas;2009 (dla wyd cyfr.);1998;https://biblioteka.teatrnn.pl/dlibra/doccontent?id=9851;literary
1998_Panas-Wladyslaw_Jezdziec;Jeździec Niebieski;Władysław Panas;2010 (dla wyd cyfr.);1998;https://biblioteka.teatrnn.pl/dlibra/publication/20660/edition/20515/content;literary
1994_Pollakowna-Joanna_Martwa-natura;Martwa natura z miedzianym kociołkiem;Joanna Pollakówna;1994;1994;Myśląc o obrazach;literary
1994_Pollakowna-Joanna_Spizarnia;Spiżarnia mistyczna;Joanna Pollakówna;1994;1994;Myśląc o obrazach;literary
1994_Pollakowna-Joanna_Sw-Jozef;Św. Józef Cieśla;Joanna Pollakówna;1994;1994;Myśląc o obrazach;literary
1994_Pollakowna-Joanna_Sw-Franciszek;Św. Franciszek Francisco de Zurbarana;Joanna Pollakówna;1994;1994;Myśląc o obrazach;literary
1994_Pollakowna-Joanna_Kwiaty-Odilona;Kwiaty Odilona Redon;Joanna Pollakówna;1994;1994;Myśląc o obrazach;literary
1994_Pollakowna-Joanna_Precyzja-ciszy;Precyzja ciszy;Joanna Pollakówna;1994;1994;Myśląc o obrazach;literary
1994_Pollakowna-Joanna_Olsnienia-i-medytacje;Olśnienia i medytacje;Joanna Pollakówna;1994;1994;Myśląc o obrazach;literary
1994_Pollakowna-Joanna_Przez-gestwine;Przez gęstwinę dziwnej piękności;Joanna Pollakówna;1994;1994;Myśląc o obrazach;literary
1994_Pollakowna-Joanna_Ekstrakt-widzialnego;Ekstrakt widzialnego;Joanna Pollakówna;1994;1994;Myśląc o obrazach;literary
1994_Pollakowna-Joanna_Zielony-pejzaz;Zielony pejzaż;Joanna Pollakówna;1994;1994;Myśląc o obrazach;literary
1994_Pollakowna-Joanna_Malarz-starosci;Malarz starości ziemi;Joanna Pollakówna;1994;1994;Myśląc o obrazach;literary
1996_Lem-Stanislaw_Ryzyko-internetu;Ryzyko Internetu;Stanisław Lem;1999;1996;Bomba megabitowa;literary
1996_Lem-Stanislaw_Umysl-jako-sternik;Umysł jako sternik;Stanisław Lem;1999;1996;Bomba megabitowa;literary
1996_Lem-Stanislaw_Moj-poglad;Mój pogląd na świat;Stanisław Lem;1999;1996;Bomba megabitowa;literary
1996_Lem-Stanislaw_Pod-klatwa;Pod klątwą prewidyzmu;Stanisław Lem;1999;1996;Bomba megabitowa;literary
1996_Lem-Stanislaw_Gry-w-internecie;Gry w Internecie;Stanisław Lem;1999;1996;Bomba megabitowa;literary
1996_Lem-Stanislaw_Rozmyslania;Rozmyślania nad siecią;Stanisław Lem;1999;1996;Bomba megabitowa;literary
1996_Lem-Stanislaw_Cybermachie;Cybermachie onomastyczne;Stanisław Lem;1999;1996;Bomba megabitowa;literary
1997_Lem-Stanislaw_Artificial ;Artificial servility;Stanisław Lem;1999;1997;Bomba megabitowa;literary
1997_Lem-Stanislaw_Zastapic-rozum;Zastąpić rozum?;Stanisław Lem;1999;1997;Bomba megabitowa;literary
1997_Lem-Stanislaw_Rozstaje;Rozstaje informatyczne;Stanisław Lem;1999;1997;Bomba megabitowa;literary
1997_Lem-Stanislaw_Klopoty;Kłopoty z fantomatyką;Stanisław Lem;1999;1997;Bomba megabitowa;literary
1997_Lem-Stanislaw_Kod-zycia;Kod życia;Stanisław Lem;1999;1997;Bomba megabitowa;literary
1997_Lem-Stanislaw_Metainformacyjna;Metainformacyjna teoria ewolucji;Stanisław Lem;1999;1997;Bomba megabitowa;literary
1997_Lem-Stanislaw_Sztuczny-rozum;Sztuczny rozum;Stanisław Lem;1999;1997;Bomba megabitowa;literary
1997_Lem-Stanislaw_Infoterroryzm;Infoterroryzm;Stanisław Lem;1999;1997;Bomba megabitowa;literary
1997_Lem-Stanislaw_Inteligencja;Inteligencja naturalna;Stanisław Lem;1999;1997;Bomba megabitowa;literary
1997_Lem-Stanislaw_Emotional;Emotional quotient;Stanisław Lem;1999;1997;Bomba megabitowa;literary
1997_Lem-Stanislaw_Kuratela;Kuratela komputerów;Stanisław Lem;1999;1997;Bomba megabitowa;literary
1997_Lem-Stanislaw_Zmagania;Zmagania w sieci;Stanisław Lem;1999;1997;Bomba megabitowa;literary
1999_Lem-Stanislaw_Bomba;Bomba megabitowa;Stanisław Lem;1999;1999;Bomba megabitowa;literary
1998_Lem-Stanislaw_Rozum;Rozum;Stanisław Lem;1999;1998;Bomba megabitowa;literary
1998_Lem-Stanislaw_Swiadomosc;Świadomość a rozsądek;Stanisław Lem;1999;1998;Bomba megabitowa;literary
1998_Lem-Stanislaw_Duch-z-maszyny;Duch z maszyny;Stanisław Lem;1999;1998;Bomba megabitowa;literary
1998_Lem-Stanislaw_Progresja;Progresja zła;Stanisław Lem;1999;1998;Bomba megabitowa;literary
1998_Lem-Stanislaw_Digitalis;Digitalis;Stanisław Lem;1999;1998;Bomba megabitowa;literary
1998_Lem-Stanislaw_Przejmowanie;Przejmowanie władzy;Stanisław Lem;1999;1998;Bomba megabitowa;literary
1998_Lem-Stanislaw_Internet;Internet a medycyna;Stanisław Lem;1999;1998;Bomba megabitowa;literary
1998_Lem-Stanislaw_Trzesienie;Trzęsienie informatyczne;Stanisław Lem;1999;1998;Bomba megabitowa;literary
1998_Lem-Stanislaw_Duch-w-maszynie;Duch w maszynie;Stanisław Lem;1999;1998;Bomba megabitowa;literary
1998_Lem-Stanislaw_Droga-bez;Droga bez odwrotu;Stanisław Lem;1999;1998;Bomba megabitowa;literary
1998_Lem-Stanislaw_Biedy;Biedy z nadmiaru;Stanisław Lem;1999;1998;Bomba megabitowa;literary
1998_Lem-Stanislaw_Falszywe;Fałszywe bóstwo technologii;Stanisław Lem;1999;1998;Bomba megabitowa;literary
1994_Rymkiewicz-Jaroslaw_Kilka-szczegolow;Kilka szczegółów [fragment];Jarosław Marek Rymkiewicz;2017;1994;Polski esej literacki. Antologia;literary
1996_Irzykowski-Karol_Materia-poetica;Materia poetica;Karol Irzykowski;2003;1996;Heck;literary
1998_Stempowski-Jerzy_O-wspolczesnej;O współczesnej formacji humanistycznej 45;Jerzy Stempowski;2003;1998;Heck;literary
1991_Herling-Grudziński_Sad-Ostateczny;Sąd Ostateczny;Gustaw Herling-Grudziński;2003;1991;Heck;literary
1997_Bobkowski-Andrzej_Ze-szkicow-piorkiem;Ze Szkiców piórkiem;Andrzej Bobkowski;2003;1997;Heck;literary
1997_Hertz-Pawel_Europeizm;Europeizm i literatura polska;Paweł Hertz;2003;1997;Heck;literary
1996_Flaszen-Ludwik_Na-oleju;Na oleju grzechów naszych;Ludwik Flaszen;2003;1996;Heck;literary
1996_Flaszen-Ludwik_Obrona-Diogenesa;Obrona Diogenesa ;Ludwik Flaszen;2003;1996;Heck;literary
1996_Flaszen-Ludwik_Ksiega;Księga;Ludwik Flaszen;2003;1996;Heck;literary
1994_Kijowski-Andrzej_Notatnik-ze-wspolczesnosci;Notatnik ze wspólczesności ;Andrzej Kijowski;2003;1994;Heck;literary
1990_Baranczak-Stanislaw_Pomieszanie-jezykow;Pomieszanie języków;Stanisław Barańczak;2003;1990;Heck;literary
1999_Brach-Czaina-Jolanta_Nietykalnosc;Nietykalność;Jolanta Brach-Czaina;2003;1999;Heck;literary
1996_Karpinski-Wojciech_Na-wystawie;Na wystawie w Vevey;Wojciech Karpiński;2003;1996;Heck;literary
1994_Kijowski-Andrzej_Ja;Ja;Andrzej Kijowski;2003;1994;Heck;literary
1994_Grynberg-Henryk_Nowoczesne-wielkie-zlo;Nowoczesne wielkie zło;Henryk Grynberg;2003;1994;Heck;literary
1998_Zagajewski-Adam_W-cudzym-pieknie-fragm;W cudzym pięknie (fragment);Adam Zagajewski;2003;1998;Heck;literary
1999_Bienkowska-Ewa_Wygnaniec;Wygnaniec;Ewa Bieńkowska;2003;1999;Heck;literary
1999_Bienkowska-Ewa_Postscriptum;Postscriptum ;Ewa Bieńkowska;2003;1999;Heck;literary
1993_Milosz-Czeslaw_W-skorze-malpy;W skórze małpy;Czesław Miłosz;2000;1993;Eseje, wybór i posłowie M. Zaleski;literary
1991_Milosz-Czeslaw_Miejsca-utracone;Miejsca utracone;Czesław Miłosz;2000;1991;Eseje, wybór i posłowie M. Zaleski;literary
1993_Milosz-Czeslaw_Zycie-na-wyspach;Życie na wyspach;Czesław Miłosz;2000;1993;Eseje, wybór i posłowie M. Zaleski;literary
1991_Milosz-Czeslaw_W-Wielkim-Ksiestwie;W Wielkim Księstwie Sillicianii;Czesław Miłosz;2000;1991;Eseje, wybór i posłowie M. Zaleski;literary
1996_Milosz-Czeslaw_Koment-do-Ody;Komentarz do Ody do Stalina Osipa Mandelsztama;Czesław Miłosz;2000;1996;Eseje, wybór i posłowie M. Zaleski;literary
1993_Milosz-Czeslaw_Radosc-i-poezja;Radość i poezja;Czesław Miłosz;2000;1993;Eseje, wybór i posłowie M. Zaleski;literary
1990_Milosz-Czeslaw_Przeciw-poezji;Przeciw poezji niezrozumiałej;Czesław Miłosz;2000;1990;Eseje, wybór i posłowie M. Zaleski;literary
1990_Milosz-Czeslaw_Postscriptum;Postscriptum do Przeciw poezji niezrozumiałej;Czesław Miłosz;2000;1990;Eseje, wybór i posłowie M. Zaleski;literary
1991_Milosz-Czeslaw_Gdyby-to-mozna;Gdyby to można było powiedzieć;Czesław Miłosz;2000;1991;Eseje, wybór i posłowie M. Zaleski;literary
1998_Milosz-Czeslaw_O-erozji;O erozji;Czesław Miłosz;2000;1998;Eseje, wybór i posłowie M. Zaleski;literary
1990_Baranczak-Stanislaw_E-E-przybysz;E. E„ przybysz z innego świata;Stanisław Barańczak;1996;1990;Poezja i duch. Uogólnienia;literary
1990_Baranczak-Stanislaw_Zemsta-reki;„Zemsta ręki śmiertelnej”..;Stanisław Barańczak;1996;1990;Poezja i duch. Uogólnienia;literary
1990_Baranczak-Stanislaw_Tablica-z-Macondo;Tablica z Macondo, albo: Najkrótsza poetyka normatywna na użytek własny, w sześciu literach bez znaków diakrytycznych, z dygresjami motoryzacyjno-metafizycznymi;Stanisław Barańczak;1996;1990;Poezja i duch. Uogólnienia;literary
1991_Baranczak-Stanislaw_Okno-i-Lustro;Okno i Lustro;Stanisław Barańczak;1996;1991;Poezja i duch. Uogólnienia;literary
1990_Baranczak-Stanislaw_Wymioty-Woltera;Wymioty Woltera;Stanisław Barańczak;1996;1990;Poezja i duch. Uogólnienia;literary
1990_Baranczak-Stanislaw_Kariera-Ferdynanda;Kariera Ferdynanda Wańka;Stanisław Barańczak;1996;1990;Poezja i duch. Uogólnienia;literary
1991_Baranczak-Stanislaw_Emigracja;„Emigracja”: co to znaczy?;Stanisław Barańczak;1996;1991;Poezja i duch. Uogólnienia;literary
1991_Baranczak-Stanislaw_Nakrecany-slowik;Nakręcany słowik;Stanisław Barańczak;1996;1991;Poezja i duch. Uogólnienia;literary
1992_Baranczak-Stanislaw_Poezja-i-duch;Poezja i duch Uogólnienia;Stanisław Barańczak;1996;1992;Poezja i duch. Uogólnienia;literary
1992_Baranczak-Stanislaw_Klown-i-kat;Klown i kat;Stanisław Barańczak;1996;1992;Poezja i duch. Uogólnienia;literary
